price,bhk,area_sqft,parking
7000000.0,3.0,1100.0,0.0
57500000.0,3.0,2097.0,0.0
23500000.0,3.0,1550.0,0.0
2350000.0,1.0,405.0,0.0
6653000.0,3.0,900.0,1.0
105000000.0,4.0,4950.0,1.0
5521000.0,2.0,800.0,1.0
18000000.0,3.0,1600.0,0.0
14500000.0,2.0,1200.0,0.0
5800000.0,3.0,1000.0,0.0
3050000.0,2.0,650.0,0.0
23800000.0,3.0,1500.0,0.0
110000000.0,4.0,5997.0,1.0
6565000.000000001,3.0,900.0,1.0
41500000.0,3.0,1800.0,1.0
2600000.0,2.0,450.0,1.0
15000000.0,3.0,1800.0,1.0
13000000.0,3.0,1100.0,1.0
13799999.999999998,3.0,1100.0,1.0
75000000.0,3.0,1872.0,1.0
9500000.0,2.0,650.0,1.0
25500000.0,3.0,1600.0,0.0
33900000.0,4.0,1800.0,0.0
9600000.0,1.0,550.0,1.0
4000000.0,2.0,700.0,1.0
5000000.0,2.0,600.0,0.0
79000000.0,4.0,4900.0,1.0
34000000.0,3.0,1700.0,1.0
32900000.0,3.0,1700.0,0.0
8200000.0,3.0,865.0,1.0
26200000.0,3.0,1500.0,1.0
27500000.0,3.0,1800.0,0.0
13799999.999999998,3.0,1110.0,1.0
12100000.0,3.0,950.0,1.0
9500000.0,3.0,1150.0,0.0
18200000.0,2.0,1200.0,0.0
32000000.0,3.0,1800.0,1.0
29000000.0,3.0,1600.0,1.0
6000000.0,2.0,700.0,1.0
6000000.0,2.0,800.0,1.0
2000000.0,1.0,400.0,1.0
105000000.0,4.0,4500.0,0.0
24800000.0,3.0,1700.0,0.0
28000000.0,4.0,2250.0,1.0
37800000.0,4.0,2200.0,0.0
36000000.0,3.0,120.0,0.0
26500000.0,3.0,2000.0,1.0
24800000.0,3.0,1700.0,0.0
28500000.0,3.0,1600.0,0.0
24500000.0,3.0,1600.0,0.0
26800000.0,3.0,1600.0,0.0
27200000.000000004,3.0,1700.0,0.0
32500000.0,3.0,1800.0,0.0
3650000.0,2.0,550.0,1.0
35500000.0,4.0,1800.0,0.0
18500000.0,3.0,1200.0,0.0
5500000.0,2.0,620.0,1.0
110000000.0,4.0,3600.0,0.0
9500000.0,2.0,750.0,1.0
20500000.0,3.0,1125.0,1.0
35000000.0,3.0,1800.0,1.0
22500000.0,3.0,1125.0,1.0
9700000.0,4.0,1260.0,0.0
19000000.0,3.0,1350.0,0.0
7500000.0,4.0,1350.0,1.0
11200000.000000002,1.0,600.0,1.0
41000000.0,4.0,2200.0,0.0
22000000.0,2.0,1550.0,1.0
39000000.0,4.0,2400.0,1.0
14000000.0,3.0,60.0,0.0
11500000.0,2.0,850.0,1.0
3800000.0,2.0,750.0,1.0
3800000.0,2.0,600.0,1.0
26800000.0,3.0,1958.0,1.0
18500000.0,3.0,60.0,0.0
24800000.0,3.0,1800.0,1.0
24000000.0,3.0,1440.0,1.0
7000000.0,3.0,1000.0,1.0
7000000.0,3.0,1000.0,1.0
14300000.0,3.0,1300.0,0.0
14500000.0,3.0,1300.0,0.0
14500000.0,3.0,1300.0,1.0
14500000.0,3.0,1300.0,1.0
14500000.0,3.0,1300.0,1.0
14400000.0,3.0,1300.0,1.0
14300000.0,3.0,1300.0,1.0
14500000.0,3.0,1300.0,1.0
22500000.0,3.0,1350.0,0.0
2750000.0,1.0,500.0,0.0
32500000.0,3.0,1958.0,1.0
15000000.0,3.0,1125.0,1.0
24800000.0,3.0,1700.0,0.0
23800000.0,3.0,1700.0,0.0
3600000.0,2.0,685.0,0.0
3300000.0,2.0,650.0,0.0
37500000.0,3.0,1700.0,1.0
7500000.0,2.0,700.0,1.0
7500000.0,2.0,700.0,1.0
11000000.0,3.0,1000.0,1.0
14000000.0,3.0,1100.0,1.0
11200000.000000002,3.0,1000.0,1.0
15200000.0,3.0,1100.0,1.0
14000000.0,2.0,1250.0,0.0
27500000.0,3.0,1700.0,0.0
2700000.0,1.0,450.0,0.0
2700000.0,1.0,450.0,0.0
2700000.0,1.0,450.0,0.0
4800000.0,2.0,750.0,1.0
5000000.0,2.0,750.0,1.0
13000000.0,3.0,1100.0,1.0
8700000.0,3.0,1100.0,1.0
9600000.0,3.0,1100.0,1.0
9800000.0,3.0,1100.0,1.0
13500000.0,3.0,1100.0,1.0
41000000.0,4.0,2200.0,1.0
27500000.0,3.0,2000.0,1.0
22100000.0,3.0,1550.0,0.0
14900000.0,3.0,1350.0,1.0
31500000.0,3.0,1800.0,0.0
17400000.0,4.0,1400.0,1.0
15000000.0,3.0,1250.0,1.0
16500000.0,3.0,1200.0,1.0
13799999.999999998,3.0,1100.0,1.0
26200000.0,4.0,2300.0,1.0
9500000.0,3.0,1100.0,1.0
27500000.0,3.0,1350.0,0.0
6200000.0,3.0,1000.0,1.0
8050000.0,3.0,1131.0,0.0
14500000.0,3.0,1000.0,1.0
17500000.0,2.0,1100.0,1.0
23800000.0,3.0,1500.0,0.0
39200000.0,4.0,2200.0,1.0
29900000.000000004,3.0,1950.0,1.0
11500000.0,2.0,900.0,1.0
17500000.0,3.0,1125.0,1.0
29700000.000000004,3.0,1850.0,0.0
18100000.0,2.0,1250.0,0.0
33800000.0,4.0,2200.0,0.0
26000000.0,3.0,1700.0,0.0
16000000.0,2.0,900.0,1.0
32500000.0,4.0,2300.0,1.0
32500000.0,4.0,2200.0,1.0
38500000.0,4.0,2200.0,1.0
6500000.0,3.0,900.0,1.0
70000000.0,4.0,2700.0,1.0
9000000.0,2.0,800.0,1.0
28500000.0,3.0,1440.0,0.0
4500000.0,2.0,600.0,1.0
25800000.0,3.0,1750.0,1.0
29700000.000000004,3.0,1900.0,1.0
5000000.0,2.0,600.0,0.0
31500000.0,3.0,1125.0,1.0
23900000.0,4.0,1600.0,1.0
28500000.0,3.0,1350.0,0.0
7500000.0,3.0,900.0,0.0
22000000.0,2.0,1100.0,0.0
23800000.0,3.0,1700.0,0.0
5800000.0,2.0,800.0,1.0
5500000.0,2.0,800.0,1.0
27000000.0,3.0,1750.0,0.0
11800000.0,3.0,622.0,1.0
46000000.0,4.0,2700.0,1.0
58500000.0,3.0,1872.0,1.0
29000000.0,3.0,2000.0,1.0
65000000.0,4.0,2800.0,0.0
9100000.0,2.0,850.0,0.0
14000000.0,2.0,1250.0,0.0
27500000.0,3.0,1700.0,0.0
7200000.0,3.0,1300.0,1.0
27500000.0,4.0,2350.0,0.0
60000000.0,3.0,2250.0,1.0
7500000.0,3.0,1000.0,1.0
7500000.0,3.0,1000.0,1.0
7500000.0,3.0,1000.0,1.0
7500000.0,3.0,1000.0,1.0
7500000.0,3.0,1000.0,1.0
7500000.0,3.0,1000.0,1.0
8700000.0,3.0,1100.0,1.0
11500000.0,3.0,1150.0,1.0
27500000.0,3.0,1800.0,1.0
29500000.0,3.0,1700.0,1.0
7500000.0,3.0,1000.0,1.0
24000000.0,3.0,1700.0,0.0
1900000.0,1.0,450.0,1.0
38500000.0,4.0,2600.0,0.0
7000000.0,3.0,1000.0,1.0
7100000.0,3.0,1000.0,1.0
7200000.0,3.0,1000.0,1.0
6800000.0,3.0,1000.0,1.0
7500000.0,3.0,1000.0,1.0
6600000.0,3.0,1000.0,1.0
6900000.0,3.0,1000.0,1.0
6850000.0,3.0,1000.0,1.0
11000000.0,4.0,1200.0,1.0
9500000.0,3.0,1000.0,1.0
26000000.0,3.0,1700.0,0.0
41000000.0,4.0,2200.0,0.0
14000000.0,2.0,1050.0,1.0
4000000.0,2.0,810.0,1.0
27500000.0,3.0,1800.0,1.0
10500000.0,3.0,1000.0,1.0
27500000.0,3.0,1350.0,1.0
20000000.0,3.0,1250.0,0.0
34500000.0,4.0,2200.0,1.0
28000000.0,3.0,1800.0,1.0
8500000.0,3.0,1100.0,1.0
27600000.0,3.0,1875.0,1.0
7950000.0,3.0,900.0,1.0
33000000.0,3.0,1700.0,1.0
17500000.0,3.0,1250.0,1.0
30500000.0,3.0,1900.0,1.0
36500000.0,4.0,2400.0,1.0
10000000.0,3.0,1400.0,0.0
9800000.0,3.0,1350.0,0.0
36000000.0,4.0,2300.0,1.0
36500000.0,4.0,2400.0,0.0
12000000.0,2.0,1050.0,1.0
11500000.0,2.0,1300.0,0.0
40100000.0,3.0,1800.0,0.0
26500000.0,3.0,1800.0,1.0
14000000.0,2.0,750.0,0.0
11000000.0,3.0,1000.0,1.0
27500000.0,3.0,1800.0,0.0
11500000.0,3.0,1100.0,1.0
40000000.0,3.0,1800.0,0.0
55000000.0,4.0,2700.0,0.0
3000000.0,1.0,500.0,0.0
3000000.0,1.0,500.0,0.0
17500000.0,3.0,1250.0,1.0
29000000.0,3.0,2000.0,1.0
26000000.0,3.0,1300.0,1.0
5500000.0,3.0,810.0,1.0
5600000.0,3.0,850.0,1.0
7000000.0,3.0,1200.0,1.0
9100000.0,3.0,1150.0,0.0
8400000.0,3.0,1150.0,0.0
13500000.0,3.0,1350.0,1.0
13000000.0,3.0,1395.0,1.0
1560000.0,1.0,400.0,1.0
6700000.0,3.0,810.0,1.0
3500000.0,2.0,540.0,1.0
3600000.0,2.0,540.0,1.0
36500000.0,3.0,1800.0,0.0
9400000.0,3.0,1300.0,0.0
2400000.0,1.0,400.0,1.0
2800000.0,2.0,550.0,1.0
2400000.0,2.0,550.0,1.0
2400000.0,1.0,400.0,1.0
2000000.0,1.0,400.0,1.0
38000000.0,4.0,2000.0,1.0
14500000.0,4.0,1800.0,0.0
15100000.0,4.0,1800.0,0.0
8500000.0,3.0,1150.0,0.0
14600000.0,4.0,1800.0,0.0
38500000.0,4.0,2250.0,1.0
25500000.0,3.0,1650.0,1.0
13500000.0,3.0,1100.0,1.0
24500000.0,3.0,1700.0,1.0
6000000.0,2.0,720.0,1.0
5900000.0,2.0,750.0,1.0
5900000.0,2.0,788.0,1.0
8500000.0,3.0,1100.0,1.0
8400000.0,3.0,1140.0,1.0
9900000.0,3.0,1000.0,1.0
9900000.0,3.0,1030.0,1.0
7900000.0,3.0,1100.0,1.0
5800000.0,2.0,800.0,1.0
7800000.0,2.0,780.0,1.0
7980000.0,3.0,1040.0,1.0
5988000.0,2.0,776.0,1.0
7986000.0,3.0,1087.0,1.0
9300000.0,3.0,1100.0,1.0
6000000.0,2.0,725.0,1.0
8500000.0,3.0,1166.0,1.0
8000000.0,3.0,1050.0,1.0
6000000.0,2.0,750.0,1.0
8000000.0,3.0,1123.0,1.0
7998999.999999999,2.0,799.0,1.0
5930000.0,2.0,712.0,1.0
5988000.0,2.0,789.0,1.0
7998999.999999999,3.0,1040.0,1.0
3400000.0,2.0,540.0,1.0
22400000.000000004,3.0,1440.0,1.0
22600000.0,3.0,1440.0,1.0
50000000.0,4.0,2268.0,1.0
8000000.0,4.0,1300.0,1.0
3500000.0,2.0,450.0,0.0
24800000.0,3.0,1728.0,1.0
17500000.0,4.0,1450.0,1.0
3028000.0,2.0,550.0,1.0
2250000.0,1.0,400.0,1.0
3150000.0,2.0,550.0,1.0
3733000.0,2.0,600.0,1.0
3743000.0,2.0,600.0,1.0
56500000.0,3.0,1800.0,0.0
3000000.0,2.0,600.0,1.0
3475000.0,2.0,600.0,1.0
3567000.0,2.0,600.0,1.0
30000000.0,3.0,1890.0,1.0
7500000.0,2.0,648.0,1.0
34300000.0,4.0,2200.0,1.0
3200000.0,2.0,600.0,1.0
2900000.0,2.0,600.0,1.0
2800000.0,2.0,600.0,1.0
1750000.0,1.0,400.0,1.0
2900000.0,2.0,600.0,1.0
4700000.0,3.0,780.0,1.0
2600000.0,2.0,550.0,1.0
2743000.0,2.0,600.0,1.0
5875000.0,3.0,800.0,1.0
6000000.0,3.0,800.0,1.0
21000000.0,3.0,1650.0,1.0
37000000.0,4.0,2600.0,1.0
16000000.0,3.0,1250.0,0.0
7500000.0,3.0,1200.0,1.0
8000000.0,3.0,1200.0,1.0
7500000.0,3.0,1200.0,1.0
3200000.0,2.0,540.0,1.0
2400000.0,1.0,450.0,1.0
7200000.0,3.0,1000.0,1.0
3400000.0,2.0,685.0,0.0
1950000.0,1.0,420.0,0.0
42500000.0,3.0,2100.0,0.0
16500000.0,5.0,2000.0,1.0
22500000.0,3.0,1080.0,0.0
35000000.0,3.0,1890.0,0.0
27500000.0,3.0,1890.0,0.0
24900000.000000004,4.0,1890.0,1.0
25000000.0,3.0,1890.0,0.0
9500000.0,2.0,648.0,0.0
28100000.0,3.0,1900.0,0.0
3700000.0,2.0,540.0,1.0
3600000.0,2.0,630.0,1.0
25000000.0,5.0,2050.0,0.0
37000000.0,3.0,1650.0,1.0
2835000.0,2.0,600.0,1.0
2753000.0,2.0,600.0,1.0
2500000.0,1.0,400.0,1.0
52000000.0,3.0,1800.0,1.0
54000000.0,3.0,1800.0,1.0
44500000.0,3.0,1800.0,1.0
5300000.0,2.0,800.0,0.0
6500000.0,3.0,1300.0,0.0
7000000.0,3.0,1250.0,0.0
4800000.0,2.0,800.0,0.0
5500000.0,2.0,800.0,0.0
5100000.0,2.0,800.0,0.0
5000000.0,2.0,800.0,0.0
5200000.0,2.0,800.0,0.0
5300000.0,2.0,800.0,0.0
4700000.0,2.0,800.0,0.0
4900000.0,2.0,800.0,0.0
5100000.0,2.0,800.0,0.0
50000000.0,4.0,3600.0,0.0
11500000.0,2.0,720.0,1.0
2500000.0,1.0,720.0,0.0
55000000.0,3.0,1800.0,1.0
5100000.0,2.0,800.0,0.0
5200000.0,2.0,800.0,0.0
8200000.0,3.0,1200.0,0.0
28600000.0,3.0,1500.0,1.0
28800000.0,3.0,1900.0,1.0
36000000.0,3.0,2100.0,1.0
19500000.0,4.0,2000.0,1.0
41000000.0,3.0,1850.0,1.0
25000000.0,3.0,1350.0,0.0
26600000.0,3.0,1600.0,1.0
29000000.0,3.0,1700.0,1.0
9000000.0,3.0,875.0,1.0
4600000.0,2.0,650.0,1.0
28500000.0,4.0,1900.0,1.0
4900000.0,3.0,900.0,1.0
28200000.0,3.0,1800.0,1.0
7500000.0,3.0,1100.0,1.0
2700000.0,1.0,450.0,0.0
6500000.0,3.0,1000.0,1.0
6500000.0,3.0,1000.0,1.0
5500000.0,2.0,900.0,1.0
8500000.0,3.0,1260.0,1.0
8500000.0,3.0,1260.0,1.0
6500000.0,3.0,990.0,1.0
5500000.0,2.0,700.0,1.0
8500000.0,3.0,1260.0,1.0
13500000.0,3.0,1150.0,0.0
6100000.0,3.0,810.0,0.0
38500000.0,4.0,2400.0,1.0
38500000.0,4.0,2600.0,1.0
3500000.0,2.0,610.0,0.0
37400000.0,4.0,2400.0,1.0
9800000.0,3.0,1350.0,0.0
10500000.0,3.0,1400.0,0.0
33500000.0,6.0,3200.0,1.0
28900000.0,3.0,1900.0,1.0
39000000.0,4.0,2200.0,1.0
26800000.0,3.0,1750.0,1.0
34000000.0,4.0,2400.0,1.0
36000000.0,4.0,2300.0,1.0
23000000.0,2.0,1450.0,1.0
19800000.0,2.0,1200.0,1.0
4840000.0,2.0,680.0,0.0
4860000.0,2.0,680.0,0.0
4660000.0,2.0,680.0,0.0
4830000.0,2.0,690.0,0.0
4540000.0,2.0,680.0,0.0
4830000.0,2.0,650.0,0.0
17000000.0,3.0,1200.0,0.0
28500000.0,3.0,1800.0,0.0
25200000.0,3.0,1700.0,1.0
2800000.0,1.0,400.0,1.0
8000000.0,3.0,630.0,1.0
29700000.000000004,3.0,1800.0,1.0
32000000.0,3.0,2000.0,1.0
10000000.0,3.0,1100.0,1.0
27500000.0,3.0,1800.0,1.0
38500000.0,4.0,2200.0,1.0
9000000.0,2.0,950.0,1.0
9000000.0,3.0,1300.0,1.0
14500000.0,3.0,1300.0,0.0
14500000.0,3.0,1300.0,0.0
14500000.0,3.0,1300.0,0.0
14500000.0,3.0,1300.0,0.0
25000000.0,4.0,1900.0,1.0
34000000.0,4.0,2200.0,1.0
7000000.0,3.0,1000.0,1.0
7000000.0,3.0,1000.0,1.0
7000000.0,3.0,1000.0,1.0
4500000.0,2.0,700.0,1.0
9000000.0,3.0,1000.0,1.0
8000000.0,3.0,1146.0,0.0
5999000.0,2.0,799.0,0.0
31500000.0,3.0,1500.0,1.0
4590000.0,2.0,670.0,0.0
4720000.0,2.0,650.0,0.0
4750000.0,2.0,680.0,0.0
4450000.0,2.0,680.0,0.0
4890000.0,2.0,680.0,0.0
5600000.0,2.0,800.0,1.0
17900000.0,6.0,2000.0,0.0
13899999.999999998,4.0,1452.0,0.0
4500000.0,3.0,1000.0,1.0
4500000.0,3.0,1000.0,1.0
25500000.0,3.0,1720.0,1.0
40000000.0,3.0,1550.0,0.0
10500000.0,4.0,1620.0,1.0
10500000.0,4.0,1620.0,1.0
8200000.0,3.0,1215.0,1.0
8200000.0,3.0,1215.0,1.0
5500000.0,2.0,495.0,1.0
11000000.0,4.0,1620.0,1.0
11000000.0,4.0,1620.0,1.0
10500000.0,4.0,1620.0,1.0
8000000.0,3.0,1215.0,1.0
8000000.0,3.0,1215.0,1.0
8200000.0,3.0,1215.0,1.0
35500000.0,3.0,2000.0,1.0
4530000.0,2.0,650.0,0.0
4930000.0,2.0,680.0,0.0
4740000.0,2.0,680.0,0.0
4500000.0,2.0,640.0,0.0
4690000.0,2.0,670.0,0.0
4780000.0,2.0,650.0,0.0
4450000.0,2.0,650.0,0.0
4420000.0,2.0,680.0,0.0
4550000.0,2.0,680.0,0.0
4640000.0,2.0,650.0,0.0
4470000.0,2.0,650.0,0.0
4680000.0,2.0,620.0,0.0
4600000.0,2.0,670.0,0.0
33100000.0,3.0,2100.0,1.0
35000000.0,3.0,1943.0,1.0
27500000.0,3.0,1800.0,1.0
35500000.0,4.0,2200.0,1.0
28000000.0,3.0,1500.0,1.0
30000000.0,3.0,2050.0,1.0
2500000.0,2.0,600.0,1.0
3000000.0,2.0,600.0,1.0
3500000.0,2.0,600.0,1.0
27500000.0,3.0,1800.0,1.0
4300000.0,2.0,650.0,0.0
4630000.0,2.0,670.0,0.0
3560000.0,2.0,600.0,0.0
15000000.0,2.0,900.0,0.0
21000000.0,2.0,1300.0,1.0
38500000.0,4.0,2300.0,1.0
38200000.0,4.0,2200.0,1.0
5820000.0,2.0,810.0,1.0
3521000.0,2.0,800.0,1.0
5211000.0,3.0,900.0,0.0
6800000.0,3.0,810.0,1.0
28500000.0,3.0,2000.0,1.0
34000000.0,3.0,1800.0,1.0
5500000.0,3.0,900.0,0.0
37500000.0,4.0,2200.0,1.0
23500000.0,3.0,1850.0,1.0
42000000.0,4.0,3000.0,1.0
25500000.0,3.0,1800.0,1.0
26800000.0,3.0,1600.0,1.0
27200000.000000004,3.0,1800.0,0.0
20000000.0,3.0,900.0,0.0
28500000.0,3.0,2000.0,1.0
25000000.0,3.0,1800.0,1.0
28500000.0,3.0,1800.0,1.0
35000000.0,3.0,2000.0,1.0
25200000.0,3.0,1550.0,1.0
28900000.0,3.0,1550.0,1.0
36000000.0,3.0,2000.0,1.0
28000000.0,3.0,1800.0,1.0
37500000.0,4.0,2200.0,1.0
29000000.0,3.0,2000.0,1.0
39000000.0,4.0,2000.0,1.0
36500000.0,4.0,2400.0,1.0
25500000.0,3.0,1900.0,1.0
30000000.0,3.0,2000.0,1.0
25200000.0,3.0,1600.0,0.0
27500000.0,3.0,1700.0,0.0
26800000.0,3.0,1800.0,1.0
7200000.0,2.0,950.0,1.0
13200000.0,4.0,1450.0,0.0
42500000.0,4.0,2400.0,1.0
5500000.0,3.0,1632.0,1.0
42500000.0,4.0,2400.0,1.0
42000000.0,4.0,2200.0,1.0
155000000.0,4.0,4500.0,0.0
12900000.0,4.0,1450.0,0.0
12000000.0,4.0,1500.0,1.0
7000000.0,3.0,1000.0,0.0
7000000.0,3.0,1000.0,0.0
9000000.0,2.0,758.0,0.0
27500000.0,3.0,2000.0,1.0
28500000.0,3.0,1800.0,1.0
28500000.0,3.0,1600.0,1.0
4500000.0,3.0,1000.0,1.0
15000000.0,3.0,1200.0,1.0
7950000.0,4.0,1350.0,1.0
5650000.0,3.0,900.0,1.0
5600000.0,3.0,950.0,1.0
5500000.0,3.0,950.0,1.0
4800000.0,2.0,750.0,0.0
4800000.0,2.0,750.0,0.0
2700000.0,1.0,450.0,0.0
38500000.0,4.0,2400.0,1.0
2800000.0,2.0,650.0,1.0
2800000.0,2.0,650.0,1.0
4900000.0,3.0,950.0,1.0
8500000.0,4.0,1400.0,1.0
12500000.0,3.0,850.0,0.0
26200000.0,3.0,1648.0,1.0
19000000.0,3.0,1125.0,1.0
27900000.0,3.0,1800.0,1.0
47500000.0,4.0,2520.0,1.0
39800000.0,4.0,2100.0,1.0
17500000.0,2.0,1000.0,1.0
29500000.0,4.0,1900.0,1.0
24000000.0,3.0,1500.0,1.0
32000000.0,4.0,2000.0,1.0
3600000.0,2.0,500.0,0.0
5500000.0,3.0,850.0,0.0
6600000.0,3.0,850.0,0.0
8000000.0,4.0,1200.0,0.0
3000000.0,2.0,540.0,0.0
45000000.0,3.0,2100.0,1.0
60000000.0,3.0,2100.0,1.0
43500000.0,3.0,1800.0,1.0
57500000.0,4.0,2700.0,1.0
37500000.0,3.0,2000.0,1.0
41100000.0,4.0,1900.0,1.0
3600000.0,2.0,700.0,0.0
7800000.0,4.0,1350.0,0.0
3600000.0,2.0,700.0,0.0
3300000.0,2.0,499.0,1.0
3500000.0,2.0,850.0,1.0
6700000.0,3.0,900.0,1.0
32000000.0,5.0,2000.0,1.0
7600000.0,4.0,1250.0,1.0
3500000.0,2.0,540.0,0.0
27000000.0,3.0,1800.0,1.0
33100000.0,4.0,2200.0,1.0
4100000.0,2.0,600.0,1.0
29600000.0,3.0,1900.0,1.0
21500000.0,2.0,900.0,1.0
10500000.0,3.0,1425.0,0.0
4200000.0,2.0,750.0,0.0
29400000.0,3.0,1900.0,1.0
3000000.0,2.0,560.0,1.0
2700000.0,2.0,560.0,1.0
3000000.0,2.0,560.0,1.0
2600000.0,2.0,540.0,1.0
3100000.0,2.0,560.0,1.0
6000000.0,2.0,1000.0,1.0
28500000.0,3.0,2100.0,1.0
28000000.0,4.0,2500.0,0.0
4800000.0,3.0,810.0,1.0
15000000.0,2.0,1300.0,1.0
27000000.0,3.0,1640.0,1.0
25000000.0,3.0,1900.0,1.0
3000000.0,1.0,500.0,0.0
17000000.0,4.0,1500.0,1.0
4250000.0,2.0,600.0,0.0
33100000.0,4.0,2200.0,1.0
18200000.0,2.0,1200.0,0.0
25200000.0,3.0,1800.0,0.0
5560000.0,2.0,720.0,1.0
3500000.0,2.0,540.0,1.0
3550000.0,2.0,540.0,1.0
8500000.0,3.0,900.0,1.0
7400000.0,3.0,850.0,1.0
3700000.0,2.0,540.0,1.0
28200000.0,3.0,1800.0,1.0
12500000.0,2.0,758.0,0.0
9025000.0,3.0,1260.0,1.0
39000000.0,4.0,2500.0,1.0
45000000.0,4.0,2400.0,1.0
27500000.0,3.0,1400.0,1.0
21500000.0,3.0,1500.0,1.0
27500000.0,3.0,1800.0,1.0
28900000.0,3.0,1950.0,1.0
19500000.0,2.0,1200.0,1.0
32000000.0,3.0,1900.0,1.0
5500000.0,3.0,960.0,0.0
6700000.0,3.0,1000.0,0.0
3800000.0,2.0,685.0,0.0
3400000.0,2.0,680.0,0.0
3500000.0,2.0,680.0,0.0
3450000.0,2.0,680.0,0.0
3600000.0,2.0,650.0,0.0
3450000.0,2.0,680.0,0.0
3600000.0,2.0,650.0,0.0
3500000.0,2.0,650.0,0.0
6000000.0,3.0,1000.0,0.0
6100000.0,3.0,980.0,0.0
3300000.0,2.0,650.0,0.0
3200000.0,2.0,650.0,0.0
6000000.0,3.0,900.0,0.0
5800000.0,3.0,900.0,0.0
5600000.0,3.0,900.0,0.0
6000000.0,3.0,1000.0,0.0
25800000.0,3.0,1800.0,1.0
37500000.0,4.0,2250.0,1.0
28000000.0,3.0,1700.0,1.0
36500000.0,3.0,1800.0,1.0
41000000.0,3.0,1800.0,1.0
40000000.0,3.0,1800.0,1.0
3800000.0,2.0,750.0,1.0
80000000.0,3.0,1953.0,1.0
29800000.0,3.0,1800.0,1.0
36500000.0,4.0,2400.0,1.0
25900000.0,3.0,1850.0,1.0
24800000.0,3.0,1900.0,1.0
39000000.0,4.0,2200.0,1.0
60000000.0,4.0,2700.0,1.0
125000000.0,4.0,2403.0,1.0
85000000.0,3.0,1953.0,1.0
10800000.0,4.0,1450.0,1.0
42500000.0,3.0,1800.0,1.0
41100000.0,4.0,2000.0,1.0
27500000.0,3.0,2200.0,1.0
29500000.0,3.0,1800.0,1.0
6300000.0,3.0,1000.0,0.0
4800000.0,2.0,700.0,1.0
16500000.0,4.0,1800.0,1.0
26000000.0,3.0,1700.0,1.0
12000000.0,2.0,1050.0,1.0
55000000.0,4.0,2520.0,1.0
29000000.0,3.0,1900.0,1.0
2800000.0,2.0,540.0,1.0
2300000.0,1.0,400.0,1.0
2500000.0,2.0,560.0,1.0
2000000.0,1.0,400.0,1.0
2000000.0,1.0,400.0,1.0
43200000.0,3.0,1800.0,1.0
4500000.0,2.0,600.0,0.0
4200000.0,2.0,500.0,0.0
9000000.0,3.0,810.0,0.0
9500000.0,4.0,1200.0,1.0
7500000.0,3.0,1000.0,1.0
34000000.0,3.0,1850.0,1.0
27500000.0,3.0,1800.0,1.0
5500000.0,2.0,950.0,0.0
34000000.0,3.0,1750.0,1.0
24500000.0,3.0,1600.0,0.0
12500000.0,3.0,1000.0,1.0
29200000.0,3.0,1800.0,1.0
7500000.0,3.0,900.0,1.0
5500000.0,2.0,700.0,1.0
25500000.0,3.0,1800.0,1.0
32000000.0,3.0,2000.0,1.0
27200000.000000004,3.0,1422.0,1.0
39000000.0,4.0,1800.0,1.0
5250000.0,1.0,450.0,1.0
5555000.0,1.0,450.0,1.0
4650000.0,1.0,450.0,1.0
4350000.0,1.0,450.0,1.0
25500000.0,3.0,1800.0,1.0
7800000.0,3.0,1000.0,1.0
5400000.0,2.0,800.0,1.0
3350000.0,2.0,600.0,0.0
29800000.0,3.0,2000.0,1.0
26500000.0,3.0,1600.0,1.0
10500000.0,4.0,1350.0,0.0
39000000.0,3.0,2200.0,1.0
4250000.0,1.0,450.0,1.0
4450000.0,1.0,450.0,1.0
37500000.0,4.0,2300.0,1.0
29200000.0,3.0,1800.0,1.0
15000000.0,4.0,1450.0,1.0
28000000.0,3.0,1800.0,1.0
80000000.0,4.0,3600.0,0.0
3350000.0,2.0,650.0,1.0
16000000.0,3.0,747.0,0.0
27000000.0,3.0,1550.0,1.0
26000000.0,3.0,1800.0,1.0
35500000.0,4.0,2200.0,1.0
3750000.0,2.0,540.0,1.0
6000000.0,3.0,850.0,0.0
61500000.0,3.0,1930.0,1.0
9021000.0,3.0,1260.0,1.0
18000000.0,4.0,1400.0,1.0
12500000.0,3.0,1100.0,1.0
10500000.0,3.0,1200.0,1.0
13500000.0,4.0,1400.0,1.0
13000000.0,4.0,1400.0,1.0
11500000.0,3.0,1200.0,1.0
55000000.0,3.0,1800.0,1.0
32500000.0,4.0,2000.0,1.0
24000000.0,6.0,2200.0,0.0
9500000.0,3.0,1350.0,0.0
17500000.0,3.0,1125.0,1.0
21500000.0,3.0,1125.0,1.0
95000000.0,4.0,3000.0,0.0
26000000.0,3.0,2000.0,1.0
31000000.0,3.0,1800.0,1.0
21000000.0,3.0,1125.0,1.0
33500000.0,3.0,1800.0,1.0
21000000.0,3.0,1125.0,1.0
32500000.0,3.0,1800.0,1.0
31500000.0,3.0,1800.0,1.0
20000000.0,3.0,1125.0,1.0
32000000.0,3.0,1800.0,1.0
30500000.0,3.0,1800.0,1.0
35000000.0,3.0,1800.0,1.0
5600000.0,3.0,750.0,1.0
3700000.0,2.0,700.0,0.0
3620000.0000000005,2.0,700.0,0.0
3200000.0,2.0,500.0,0.0
3400000.0,2.0,700.0,0.0
3600000.0,2.0,650.0,0.0
3650000.0,2.0,650.0,0.0
